2gokA01.A	2.30.40.10
2gwnA01.A	2.30.40.10
2p9bA01.A	2.30.40.10
2qs8A01.A	2.30.40.10
2vhlB01.B	2.30.40.10
3be7A01.A	2.30.40.10
3hm7B01.B	2.30.40.10
3hpaA01.A	2.30.40.10
3ls9A01.A	2.30.40.10
3mkvA01.A	2.30.40.10
3mtwA01.A	2.30.40.10
3nqbA01.A	2.30.40.10
4c65B01.B	2.30.40.10
4cqbA01.A	2.30.40.10
4f0lB01.B	2.30.40.10
4ub9A01.A	2.30.40.10
1ihjB00.B	2.30.42.10
1m5zA00.A	2.30.42.10
1mfgA00.A	2.30.42.10
1n7eA00.A	2.30.42.10
1n99A01.A	2.30.42.10
1n99A02.A	2.30.42.10
1p1eA00.A	2.30.42.10
1q3oA00.A	2.30.42.10
1rgwA00.A	2.30.42.10
1u3bA02.A	2.30.42.10
1ueqA00.A	2.30.42.10
1uhpA00.A	2.30.42.10
1wh1A01.A	2.30.42.10
1wifA01.A	2.30.42.10
2dlsA00.A	2.30.42.10
2dluA00.A	2.30.42.10
2dmzA01.A	2.30.42.10
2eaqA00.A	2.30.42.10
2edpA01.A	2.30.42.10
2edvA00.A	2.30.42.10
2egkA00.A	2.30.42.10
2f5yA00.A	2.30.42.10
2gzvA01.A	2.30.42.10
2iwoA00.A	2.30.42.10
2jilA00.A	2.30.42.10
2jxoA00.A	2.30.42.10
2kbsA00.A	2.30.42.10
2kqfA00.A	2.30.42.10
2kv8A00.A	2.30.42.10
2qt5A01.A	2.30.42.10
2r4hC01.C	2.30.42.10
2vphA01.A	2.30.42.10
2vspA00.A	2.30.42.10
3b76A00.A	2.30.42.10
3ggeA00.A	2.30.42.10
3o46A00.A	2.30.42.10
3qikA01.A	2.30.42.10
3shuB00.B	2.30.42.10
3vqfA00.A	2.30.42.10
4xhvA00.A	2.30.42.10
4z8jA00.A	2.30.42.10
5f67B00.B	2.30.42.10
1r2jA02.A	2.40.110.10
1w07A02.A	2.40.110.10
2c0uA02.A	2.40.110.10
2d29A02.A	2.40.110.10
2ix5A02.A	2.40.110.10
2jbrA02.A	2.40.110.10
2or0A02.A	2.40.110.10
2uxwA03.A	2.40.110.10
2wbiB02.B	2.40.110.10
3mxlA02.A	2.40.110.10
3nf4A02.A	2.40.110.10
3swoA02.A	2.40.110.10
3x0xA02.A	2.40.110.10
4irnA02.A	2.40.110.10
4iv6A02.A	2.40.110.10
4rm7A02.A	2.40.110.10
4x28A02.A	2.40.110.10
4x28C02.C	2.40.110.10
4xvxB02.B	2.40.110.10
3cqnB00.B	2.40.128.20
1a8pA01.A	2.40.30.10
1cqxA02.A	2.40.30.10
1ep3B01.B	2.40.30.10
1krhA02.A	2.40.30.10
2gpjA01.A	2.40.30.10
2ok7A01.A	2.40.30.10
2piaA01.A	2.40.30.10
2xnjA01.A	2.40.30.10
4wqmA02.A	2.40.30.10
5tr9A01.A	2.40.30.10
1d7kB01.B	2.40.37.10
2j66A01.A	2.40.37.10
2nvaA01.A	2.40.37.10
5gjnA01.A	2.40.37.10
1bdoA00.A	2.40.50.100
1ghjA00.A	2.40.50.100
1gjxA00.A	2.40.50.100
1vf7A02.A	2.40.50.100
1z6hA00.A	2.40.50.100
2dn8A01.A	2.40.50.100
2ejmA01.A	2.40.50.100
3fmcA02.A	2.40.50.100
3fppA02.A	2.40.50.100
3lnnA03.A	2.40.50.100
3n6rA04.A	2.40.50.100
3ne5B03.B	2.40.50.100
3va7A07.A	2.40.50.100
4kksA03.A	2.40.50.100
4rcnA02.A	2.40.50.100
4tkoB02.B	2.40.50.100
1an8A02.A	2.40.50.110
1eu3A02.A	2.40.50.110
1ty0A02.A	2.40.50.110
2j4xA02.A	2.40.50.110
5c9bA00.A	2.40.70.10
1o4tA00.A	2.60.120.10
1v70A00.A	2.60.120.10
1vj2A00.A	2.60.120.10
2pfwA00.A	2.60.120.10
2q1zB02.B	2.60.120.10
3h7jA01.A	2.60.120.10
3h8uA00.A	2.60.120.10
3ht1A00.A	2.60.120.10
4e2gA00.A	2.60.120.10
4h7lA00.A	2.60.120.10
4i4aA00.A	2.60.120.10
4rd7A00.A	2.60.120.10
5by5A00.A	2.60.120.10
5fq0A00.A	2.60.120.10
5j7mA00.A	2.60.120.10
1gbgA00.A	2.60.120.200
1umzA00.A	2.60.120.200
2hykA00.A	2.60.120.200
2uwaA00.A	2.60.120.200
5dzeA00.A	2.60.120.200
1a8mA00.A	2.60.120.40
1alyA00.A	2.60.120.40
1dg6A00.A	2.60.120.40
1iqaA00.A	2.60.120.40
1kxgA00.A	2.60.120.40
1rj8A00.A	2.60.120.40
1tnrA00.A	2.60.120.40
2re9A01.A	2.60.120.40
2wnvD00.D	2.60.120.40
4d7yA00.A	2.60.120.40
4ht1T00.T	2.60.120.40
4kg8A00.A	2.60.120.40
4msvA01.A	2.60.120.40
4mxwD00.D	2.60.120.40
4oumA00.A	2.60.120.40
5kc5A00.A	2.60.120.40
1a45A01.A	2.60.20.10
1a7hA00.A	2.60.20.10
1npsA00.A	2.60.20.10
1okiA01.A	2.60.20.10
2bv2A00.A	2.60.20.10
2dadA00.A	2.60.20.10
3hz2A00.A	2.60.20.10
3hzbC00.C	2.60.20.10
3lwkA02.A	2.60.20.10
3snyA00.A	2.60.20.10
4fd9A00.A	2.60.20.10
4iauA01.A	2.60.20.10
4iauA02.A	2.60.20.10
4psrA03.A	2.60.20.10
1r21A00.A	2.60.200.20
1uhtA00.A	2.60.200.20
1wlnA00.A	2.60.200.20
2ff4A03.A	2.60.200.20
2g1lA00.A	2.60.200.20
2lc1A00.A	2.60.200.20
2w3oB00.B	2.60.200.20
3fm8A00.A	2.60.200.20
3gqsB00.B	2.60.200.20
3hueA01.A	2.60.200.20
3hx1A00.A	2.60.200.20
3un0A00.A	2.60.200.20
3uv0B00.B	2.60.200.20
4h87A00.A	2.60.200.20
4jonC00.C	2.60.200.20
5a8iA00.A	2.60.200.20
5e50A01.A	2.60.200.20
1ea9C04.C	2.60.40.1180
1j0hA04.A	2.60.40.1180
1ji1A03.A	2.60.40.1180
1wzlA04.A	2.60.40.1180
2wc7A02.A	2.60.40.1180
2z1kA02.A	2.60.40.1180
3ucqA04.A	2.60.40.1180
4e2oA02.A	2.60.40.1180
1cjyA01.A	2.60.40.150
1djxA03.A	2.60.40.150
1gmiA00.A	2.60.40.150
1wfjA01.A	2.60.40.150
2dmhA00.A	2.60.40.150
2ep6A01.A	2.60.40.150
2jqzA00.A	2.60.40.150
2nq3A00.A	2.60.40.150
2zkmX04.X	2.60.40.150
3jzyA00.A	2.60.40.150
3kwuA00.A	2.60.40.150
3l9bA00.A	2.60.40.150
3nsjA02.A	2.60.40.150
3w57A00.A	2.60.40.150
4npjB01.B	2.60.40.150
4npjB02.B	2.60.40.150
1bq5A02.A	2.60.40.420
1kbvA02.A	2.60.40.420
1sddB02.B	2.60.40.420
2uxtA03.A	2.60.40.420
2xu9A03.A	2.60.40.420
3g5wA02.A	2.60.40.420
3gdcA02.A	2.60.40.420
4knuA02.A	2.60.40.420
1edhA01.A	2.60.40.60
1l3wA02.A	2.60.40.60
1l3wA04.A	2.60.40.60
2a4eA02.A	2.60.40.60
2wbxA00.A	2.60.40.60
2ystA01.A	2.60.40.60
3k5rA02.A	2.60.40.60
3mvsA02.A	2.60.40.60
3q2wA04.A	2.60.40.60
3ubfA02.A	2.60.40.60
3ubfA03.A	2.60.40.60
3ubhA04.A	2.60.40.60
4apxB02.B	2.60.40.60
4zi8A02.A	2.60.40.60
5co1B02.B	2.60.40.60
5czrA02.A	2.60.40.60
5dzvB05.B	2.60.40.60
5kj4A01.A	2.60.40.60
5kj4C02.C	2.60.40.60
1f49A05.A	2.70.98.10
1yq2A05.A	2.70.98.10
3bgaA05.A	2.70.98.10
3obaA05.A	2.70.98.10
1axmA00.A	2.80.10.50
1ce7B01.B	2.80.10.50
1dqgA00.A	2.80.10.50
1ggpB02.B	2.80.10.50
1hwmB02.B	2.80.10.50
1jlxA01.A	2.80.10.50
1jlxA02.A	2.80.10.50
1knmA00.A	2.80.10.50
1m2tB02.B	2.80.10.50
1n4kA01.A	2.80.10.50
1nunA00.A	2.80.10.50
1q1uA00.A	2.80.10.50
1qxmA02.A	2.80.10.50
1sr4A00.A	2.80.10.50
1upsA02.A	2.80.10.50
1vclA01.A	2.80.10.50
1vclA02.A	2.80.10.50
1xhbA03.A	2.80.10.50
1ybiA01.A	2.80.10.50
1ybiA02.A	2.80.10.50
2dryA00.A	2.80.10.50
2e4mC00.C	2.80.10.50
2fdbN00.N	2.80.10.50
2ffuA02.A	2.80.10.50
2vseA02.A	2.80.10.50
2vseA03.A	2.80.10.50
2vseA04.A	2.80.10.50
2vseA05.A	2.80.10.50
2x2sC00.C	2.80.10.50
2y9fA00.A	2.80.10.50
2y9wC00.C	2.80.10.50
3a07B00.B	2.80.10.50
3akhA02.A	2.80.10.50
3llpA03.A	2.80.10.50
3llpB01.B	2.80.10.50
3llpB02.B	2.80.10.50
3llpB04.B	2.80.10.50
3nbcA00.A	2.80.10.50
3o44A03.A	2.80.10.50
3p6jA00.A	2.80.10.50
3phzA01.A	2.80.10.50
3pubA02.A	2.80.10.50
3vsfA02.A	2.80.10.50
3vwcA00.A	2.80.10.50
3wa1A01.A	2.80.10.50
3wmvB00.B	2.80.10.50
4a7kA03.A	2.80.10.50
4g9mB00.B	2.80.10.50
4hr6C01.C	2.80.10.50
4izxA00.A	2.80.10.50
4jp0A01.A	2.80.10.50
4owkE00.E	2.80.10.50
4usoA00.A	2.80.10.50
5d61A01.A	2.80.10.50
1afb100.1	3.10.100.10
1b08C00.C	3.10.100.10
1byfA00.A	3.10.100.10
1dv8A00.A	3.10.100.10
1gz2A00.A	3.10.100.10
1h8uB00.B	3.10.100.10
1ja3A00.A	3.10.100.10
1jznA00.A	3.10.100.10
1kcgB00.B	3.10.100.10
1litA00.A	3.10.100.10
1tdqB00.B	3.10.100.10
1wk1A01.A	3.10.100.10
1wmzA00.A	3.10.100.10
1ypoA00.A	3.10.100.10
2c6uA00.A	3.10.100.10
2h2tB01.B	3.10.100.10
2ls8A00.A	3.10.100.10
2ox8A00.A	3.10.100.10
2vuvA00.A	3.10.100.10
2yhfA00.A	3.10.100.10
3aluA00.A	3.10.100.10
3bdwA00.A	3.10.100.10
3bdwB00.B	3.10.100.10
3c22C00.C	3.10.100.10
3ff7C00.C	3.10.100.10
3hupA00.A	3.10.100.10
3rs1A00.A	3.10.100.10
3vppB00.B	3.10.100.10
3zhgA00.A	3.10.100.10
4iopB00.B	3.10.100.10
4uwwA00.A	3.10.100.10
4yliE00.E	3.10.100.10
1jetA03.A	3.10.105.10
1uiuA02.A	3.10.105.10
1uqwA03.A	3.10.105.10
1vr5A03.A	3.10.105.10
1xocA03.A	3.10.105.10
1zu0A03.A	3.10.105.10
2d5wA03.A	3.10.105.10
2grvC03.C	3.10.105.10
2o7iA03.A	3.10.105.10
2wolA02.A	3.10.105.10
3drfA02.A	3.10.105.10
3lvuA00.A	3.10.105.10
3pamA00.A	3.10.105.10
3rqtA02.A	3.10.105.10
3ry3A02.A	3.10.105.10
3t66A02.A	3.10.105.10
3tpaA03.A	3.10.105.10
3zs6A03.A	3.10.105.10
4fajA03.A	3.10.105.10
4gl8A03.A	3.10.105.10
4oevA03.A	3.10.105.10
4qflA03.A	3.10.105.10
4wedA02.A	3.10.105.10
4ze8A03.A	3.10.105.10
5isuA03.A	3.10.105.10
5kztA03.A	3.10.105.10
1j7dA00.A	3.10.110.10
1kpsC00.C	3.10.110.10
1wzvA00.A	3.10.110.10
1yf9A00.A	3.10.110.10
1yh2A00.A	3.10.110.10
1yrvA00.A	3.10.110.10
1zdnA00.A	3.10.110.10
2bepA00.A	3.10.110.10
2ediA01.A	3.10.110.10
2f4wB00.B	3.10.110.10
2h2yA01.A	3.10.110.10
2uczA00.A	3.10.110.10
2y9mA00.A	3.10.110.10
3o2uA01.A	3.10.110.10
3we5A00.A	3.10.110.10
4ds2B00.B	3.10.110.10
4r62A00.A	3.10.110.10
1c8uA02.A	3.10.129.10
1ixlA00.A	3.10.129.10
1o0iA00.A	3.10.129.10
1psuA00.A	3.10.129.10
1q4tA00.A	3.10.129.10
1sh8B00.B	3.10.129.10
1t82A00.A	3.10.129.10
1yocA00.A	3.10.129.10
1zkiA00.A	3.10.129.10
2cy9A00.A	3.10.129.10
2dslA00.A	3.10.129.10
2f3xA00.A	3.10.129.10
2hboA01.A	3.10.129.10
2pimA00.A	3.10.129.10
2prxA00.A	3.10.129.10
2qwzA01.A	3.10.129.10
3b7kC02.C	3.10.129.10
3bnvA00.A	3.10.129.10
3d6xA00.A	3.10.129.10
3dkzA00.A	3.10.129.10
3e1eC00.C	3.10.129.10
3e29A00.A	3.10.129.10
3e8pA00.A	3.10.129.10
3f1tA00.A	3.10.129.10
3gekA00.A	3.10.129.10
3lbeB00.B	3.10.129.10
3lw3B00.B	3.10.129.10
3nwzA00.A	3.10.129.10
3s4kA00.A	3.10.129.10
4k02A00.A	3.10.129.10
4m20A00.A	3.10.129.10
5buyB00.B	3.10.129.10
1cjxA01.A	3.10.180.10
1sp8C01.C	3.10.180.10
1sqiA01.A	3.10.180.10
2qh0A00.A	3.10.180.10
2r5vB01.B	3.10.180.10
3oa4A01.A	3.10.180.10
3rmuA00.A	3.10.180.10
1e5wA01.A	3.10.20.90
1euvB00.B	3.10.20.90
1gg3A02.A	3.10.20.90
1m94A00.A	3.10.20.90
1v6eA01.A	3.10.20.90
1wh3A01.A	3.10.20.90
1wiaA01.A	3.10.20.90
1wx9A00.A	3.10.20.90
1wy8A00.A	3.10.20.90
1z2mA02.A	3.10.20.90
1zkhA00.A	3.10.20.90
2bwfA00.A	3.10.20.90
2dafA01.A	3.10.20.90
2dziA00.A	3.10.20.90
2fnjB00.B	3.10.20.90
2gbmA00.A	3.10.20.90
2jxxA00.A	3.10.20.90
2kanA01.A	3.10.20.90
2kd0A01.A	3.10.20.90
2kk8A01.A	3.10.20.90
2l7rA00.A	3.10.20.90
2mlbA00.A	3.10.20.90
2mqjA00.A	3.10.20.90
2wyqA00.A	3.10.20.90
2zeqA00.A	3.10.20.90
3goeA00.A	3.10.20.90
3ivfA01.A	3.10.20.90
3jyuA02.A	3.10.20.90
3m62B00.B	3.10.20.90
3rt3B01.B	3.10.20.90
4b6wA00.A	3.10.20.90
4dbgA00.A	3.10.20.90
4hwiB01.B	3.10.20.90
4melA02.A	3.10.20.90
1p8kZ01.Z	3.10.28.10
3e54A00.A	3.10.28.10
3qqyA01.A	3.10.28.10
4efjA01.A	3.10.28.10
4lq0A01.A	3.10.28.10
4lq0A02.A	3.10.28.10
4yisB02.B	3.10.28.10
4z1xA02.A	3.10.28.10
1w61A02.A	3.10.310.10
2azpA02.A	3.10.310.10
4q2hA02.A	3.10.310.10
1ar0A00.A	3.10.450.50
1buqA00.A	3.10.450.50
1c7hA00.A	3.10.450.50
1jkgA00.A	3.10.450.50
1m98A02.A	3.10.450.50
1s5aA00.A	3.10.450.50
1tuhA00.A	3.10.450.50
2a15A00.A	3.10.450.50
2bngA00.A	3.10.450.50
2imjA01.A	3.10.450.50
2k54A00.A	3.10.450.50
3a76A01.A	3.10.450.50
3b8lA01.A	3.10.450.50
3d9rA00.A	3.10.450.50
3dmcA00.A	3.10.450.50
3ebtA00.A	3.10.450.50
3ehcA00.A	3.10.450.50
3en8A01.A	3.10.450.50
3er7A00.A	3.10.450.50
3f40A00.A	3.10.450.50
3f7xA00.A	3.10.450.50
3ff2A00.A	3.10.450.50
3h3hA00.A	3.10.450.50
3hx8A00.A	3.10.450.50
3kkgA00.A	3.10.450.50
3q90B00.B	3.10.450.50
3rgaA01.A	3.10.450.50
3rgaA02.A	3.10.450.50
3robA00.A	3.10.450.50
4h3uA00.A	3.10.450.50
4j8tA00.A	3.10.450.50
4lmiA00.A	3.10.450.50
4mjdA00.A	3.10.450.50
4u13A00.A	3.10.450.50
5aigA00.A	3.10.450.50
5cxoB00.B	3.10.450.50
5evhA00.A	3.10.450.50
5tgnA00.A	3.10.450.50
1fd9A01.A	3.10.50.40
1kt0A02.A	3.10.50.40
2f4eB00.B	3.10.50.40
3b7xA00.A	3.10.50.40
3jxvA01.A	3.10.50.40
3jxvA02.A	3.10.50.40
4bf8A00.A	3.10.50.40
4dipH00.H	3.10.50.40
4dt4A01.A	3.10.50.40
5b8iC00.C	3.10.50.40
5hw7B00.B	3.10.50.40
1o50A00.A	3.10.580.10
1pbjA00.A	3.10.580.10
1xkfB00.B	3.10.580.10
1yavB00.B	3.10.580.10
2nycA00.A	3.10.580.10
2o16B00.B	3.10.580.10
2ouxA02.A	3.10.580.10
2rc3C00.C	3.10.580.10
2rihA00.A	3.10.580.10
2uv4A00.A	3.10.580.10
2yziA00.A	3.10.580.10
2yzqA01.A	3.10.580.10
2yzqA02.A	3.10.580.10
3ddjA01.A	3.10.580.10
3ddjA02.A	3.10.580.10
3fhmA00.A	3.10.580.10
3fnaA00.A	3.10.580.10
3fv6A00.A	3.10.580.10
3gbyA00.A	3.10.580.10
3kh5A01.A	3.10.580.10
3kh5A02.A	3.10.580.10
3kpbA00.A	3.10.580.10
3kxrA02.A	3.10.580.10
3l2bA01.A	3.10.580.10
3pc3A03.A	3.10.580.10
3sl7A00.A	3.10.580.10
4dqwA02.A	3.10.580.10
5iipA00.A	3.10.580.10
1bqgA02.A	3.20.20.120
1dtnA02.A	3.20.20.120
1jpdX02.X	3.20.20.120
1rvkA02.A	3.20.20.120
1tkkA02.A	3.20.20.120
1tzzA02.A	3.20.20.120
1wueA02.A	3.20.20.120
1yeyA02.A	3.20.20.120
2chrA02.A	3.20.20.120
2gdqA02.A	3.20.20.120
2gl5A02.A	3.20.20.120
2hzgA02.A	3.20.20.120
2i5qA02.A	3.20.20.120
2nqlA02.A	3.20.20.120
2og9A02.A	3.20.20.120
2oktA02.A	3.20.20.120
2opjA02.A	3.20.20.120
2oqhA02.A	3.20.20.120
2ovlA02.A	3.20.20.120
2oz8A02.A	3.20.20.120
2oztA02.A	3.20.20.120
2p8bA02.A	3.20.20.120
2pgeA02.A	3.20.20.120
2pgwA02.A	3.20.20.120
2pmqA02.A	3.20.20.120
2podA02.A	3.20.20.120
2pozA02.A	3.20.20.120
2ps2A02.A	3.20.20.120
2qddA02.A	3.20.20.120
2qdeA02.A	3.20.20.120
2qgyA02.A	3.20.20.120
2qjjD02.D	3.20.20.120
2qq6A02.A	3.20.20.120
2rdxA02.A	3.20.20.120
2zadA02.A	3.20.20.120
3bjsA02.A	3.20.20.120
3cawA02.A	3.20.20.120
3cyjA02.A	3.20.20.120
3ddmA02.A	3.20.20.120
3dg3A02.A	3.20.20.120
3dipB02.B	3.20.20.120
3gd6A02.A	3.20.20.120
3go2A02.A	3.20.20.120
3gy1B02.B	3.20.20.120
3i4kA02.A	3.20.20.120
3i6eA02.A	3.20.20.120
3ijlA02.A	3.20.20.120
3ik4A02.A	3.20.20.120
3mkcA02.A	3.20.20.120
3msyA02.A	3.20.20.120
3mwcA02.A	3.20.20.120
3n4eA02.A	3.20.20.120
3n4fA02.A	3.20.20.120
3op2A02.A	3.20.20.120
3px5A02.A	3.20.20.120
3qldA02.A	3.20.20.120
3rcyA02.A	3.20.20.120
3ro6A02.A	3.20.20.120
3rr1B02.B	3.20.20.120
3sjnA02.A	3.20.20.120
3sqsA02.A	3.20.20.120
3t8qA02.A	3.20.20.120
3ugvA02.A	3.20.20.120
3vc5A02.A	3.20.20.120
4hpnA02.A	3.20.20.120
4jhmA02.A	3.20.20.120
4jn7A02.A	3.20.20.120
4m0xA02.A	3.20.20.120
1x52A01.A	3.30.1330.30
2qi2A03.A	3.30.1330.30
3agkA03.A	3.30.1330.30
3obwA03.A	3.30.1330.30
3obyA03.A	3.30.1330.30
3wxmB03.B	3.30.1330.30
1a9xA03.A	3.30.1490.20
2dwcB02.B	3.30.1490.20
2pvpA03.A	3.30.1490.20
3i12A03.A	3.30.1490.20
3lp8A02.A	3.30.1490.20
3orqA03.A	3.30.1490.20
3r23A03.A	3.30.1490.20
3vpbA02.A	3.30.1490.20
5d8dD03.D	3.30.1490.20
5i47A02.A	3.30.1490.20
5k2mA02.A	3.30.1490.20
1h6hA00.A	3.30.1520.10
1ocsA00.A	3.30.1520.10
1xteA00.A	3.30.1520.10
2ar5A00.A	3.30.1520.10
2v14A00.A	3.30.1520.10
2wweA01.A	3.30.1520.10
3fogA00.A	3.30.1520.10
3iq2A00.A	3.30.1520.10
3p0cA00.A	3.30.1520.10
4bgjA00.A	3.30.1520.10
4hasA00.A	3.30.1520.10
4ikbA00.A	3.30.1520.10
4oxwA00.A	3.30.1520.10
4p2iA00.A	3.30.1520.10
1x5wA02.A	3.30.160.60
3uk3D02.D	3.30.160.60
1fotA02.A	3.30.200.20
1ir3A01.A	3.30.200.20
1lufA01.A	3.30.200.20
1na7A01.A	3.30.200.20
1o6yA01.A	3.30.200.20
1phkA01.A	3.30.200.20
1u59A01.A	3.30.200.20
1u5qA01.A	3.30.200.20
1x8bA01.A	3.30.200.20
1yvjA01.A	3.30.200.20
1zxeA01.A	3.30.200.20
1zysA01.A	3.30.200.20
2acxA02.A	3.30.200.20
2bujB01.B	3.30.200.20
2clqA01.A	3.30.200.20
2dwbA01.A	3.30.200.20
2h34A01.A	3.30.200.20
2hw6A01.A	3.30.200.20
2i6lA01.A	3.30.200.20
2rkuA01.A	3.30.200.20
2wtkC01.C	3.30.200.20
2x4fB01.B	3.30.200.20
2x7fC01.C	3.30.200.20
2xzsA01.A	3.30.200.20
2y94A01.A	3.30.200.20
3a7fA01.A	3.30.200.20
3c0iA01.A	3.30.200.20
3d7tA01.A	3.30.200.20
3f3zA01.A	3.30.200.20
3g2fA01.A	3.30.200.20
3gniB01.B	3.30.200.20
3i6uA02.A	3.30.200.20
3k54A01.A	3.30.200.20
3kulA01.A	3.30.200.20
3s95A01.A	3.30.200.20
3uqcB01.B	3.30.200.20
4c0tA01.A	3.30.200.20
4eqmA01.A	3.30.200.20
4equB01.B	3.30.200.20
4euuA01.A	3.30.200.20
4fvqA01.A	3.30.200.20
4gt4B01.B	3.30.200.20
4js8A01.A	3.30.200.20
4ks7A01.A	3.30.200.20
4o38A01.A	3.30.200.20
4wovA01.A	3.30.200.20
5acbD01.D	3.30.200.20
5d7vA01.A	3.30.200.20
5d9hA01.A	3.30.200.20
5e8vA01.A	3.30.200.20
5ig1A01.A	3.30.200.20
1kkhA01.A	3.30.230.10
4hacA01.A	3.30.230.10
4uskA01.A	3.30.230.10
1e3hA01.A	3.30.230.70
1e3hA03.A	3.30.230.70
1oypA01.A	3.30.230.70
2ba1D01.D	3.30.230.70
2je6A01.A	3.30.230.70
2nn6B01.B	3.30.230.70
2nn6C00.C	3.30.230.70
2nn6D00.D	3.30.230.70
2nn6E00.E	3.30.230.70
2nn6F00.F	3.30.230.70
2wp8B00.B	3.30.230.70
3hkmB00.B	3.30.230.70
3krnA00.A	3.30.230.70
3u1kC01.C	3.30.230.70
4ifdF00.F	3.30.230.70
5jeaD00.D	3.30.230.70
1gptA00.A	3.30.30.10
1n4nA00.A	3.30.30.10
1amuA04.A	3.30.300.30
1ba3A04.A	3.30.300.30
1nnnA02.A	3.30.300.30
1t5hX04.X	3.30.300.30
2vsqA06.A	3.30.300.30
3e7wA02.A	3.30.300.30
3etcB02.B	3.30.300.30
3vnrA02.A	3.30.300.30
4fuqA02.A	3.30.300.30
4gs5A02.A	3.30.300.30
4ir7A02.A	3.30.300.30
4iz6A02.A	3.30.300.30
4r0mA02.A	3.30.300.30
5e7qA02.A	3.30.300.30
2glxA02.A	3.30.360.10
2p2sA02.A	3.30.360.10
3ip3A02.A	3.30.360.10
2ckjB00.B	3.30.365.10
1bqgA01.A	3.30.390.10
1f9cA01.A	3.30.390.10
1r0mA01.A	3.30.390.10
1sjdB01.B	3.30.390.10
1tkkA01.A	3.30.390.10
1wueB01.B	3.30.390.10
2chrA01.A	3.30.390.10
2gl5A01.A	3.30.390.10
2og9A01.A	3.30.390.10
2oktA01.A	3.30.390.10
2oqhA01.A	3.30.390.10
2ovlA01.A	3.30.390.10
2pgwA01.A	3.30.390.10
2pmqA01.A	3.30.390.10
2qddA01.A	3.30.390.10
2qdeA01.A	3.30.390.10
2qgyB01.B	3.30.390.10
2qq6A01.A	3.30.390.10
2zadA01.A	3.30.390.10
3bjsA01.A	3.30.390.10
3cyjA01.A	3.30.390.10
3ddmA01.A	3.30.390.10
3dg6A01.A	3.30.390.10
3gd6A01.A	3.30.390.10
3go2A01.A	3.30.390.10
3i6eA01.A	3.30.390.10
3ijlA01.A	3.30.390.10
3ik4B01.B	3.30.390.10
3jvaA01.A	3.30.390.10
3msyA01.A	3.30.390.10
3mwcA01.A	3.30.390.10
3n4eA01.A	3.30.390.10
3op2A01.A	3.30.390.10
3px5A01.A	3.30.390.10
3q45A01.A	3.30.390.10
3qldA01.A	3.30.390.10
3rcyB01.B	3.30.390.10
3ro6C01.C	3.30.390.10
3rr1A01.A	3.30.390.10
3t8qB01.B	3.30.390.10
3tj4A01.A	3.30.390.10
3toyA01.A	3.30.390.10
3ugvA01.A	3.30.390.10
4dxkA01.A	3.30.390.10
4hnlA01.A	3.30.390.10
1dxlA03.A	3.30.390.30
1lvlA03.A	3.30.390.30
1nhpA03.A	3.30.390.30
1ojtA03.A	3.30.390.30
1onfA03.A	3.30.390.30
1xdiA03.A	3.30.390.30
1yqzA03.A	3.30.390.30
2a8xA03.A	3.30.390.30
2cduA03.A	3.30.390.30
2tprA03.A	3.30.390.30
3cgbA03.A	3.30.390.30
3dghA03.A	3.30.390.30
3ic9A04.A	3.30.390.30
3l8kA03.A	3.30.390.30
3oc4A03.A	3.30.390.30
4dnaA03.A	3.30.390.30
4fx9A03.A	3.30.390.30
4j57A03.A	3.30.390.30
4k7zA03.A	3.30.390.30
2bayE00.E	3.30.40.10
2xriA01.A	3.30.420.10
4qozB02.B	3.30.420.10
5dk5A01.A	3.30.420.10
1wvfA01.A	3.30.43.10
3pm9A01.A	3.30.43.10
1bywA00.A	3.30.450.20
1p97A00.A	3.30.450.20
2b02A01.A	3.30.450.20
2gj3A00.A	3.30.450.20
2kdkA01.A	3.30.450.20
2vlgC00.C	3.30.450.20
2z6cA00.A	3.30.450.20
3eehA00.A	3.30.450.20
3ewkA01.A	3.30.450.20
3h9wA00.A	3.30.450.20
3lyxB00.B	3.30.450.20
4f3lA03.A	3.30.450.20
4hh2C04.C	3.30.450.20
4hoiB00.B	3.30.450.20
5iu1B00.B	3.30.450.20
1e0yA02.A	3.30.465.10
1w1oA02.A	3.30.465.10
2yvsA01.A	3.30.465.10
3pm9A02.A	3.30.465.10
4bbyA03.A	3.30.465.10
1a9xA02.A	3.30.470.20
1a9xA06.A	3.30.470.20
2cfmA02.A	3.30.470.30
2hivA02.A	3.30.470.30
1as4A02.A	3.30.497.10
1attB02.B	3.30.497.10
1c8oA01.A	3.30.497.10
1i99I01.I	3.30.497.10
1imvA02.A	3.30.497.10
1jmoA01.A	3.30.497.10
1jrrA02.A	3.30.497.10
1mtpA01.A	3.30.497.10
1ovaA02.A	3.30.497.10
1wz9A01.A	3.30.497.10
2h4pA01.A	3.30.497.10
2oayA01.A	3.30.497.10
2peeA01.A	3.30.497.10
2r9yA01.A	3.30.497.10
3f1sA01.A	3.30.497.10
3le2A01.A	3.30.497.10
3ndaA01.A	3.30.497.10
3ozqA02.A	3.30.497.10
3pzfA02.A	3.30.497.10
3stoA01.A	3.30.497.10
4au2D01.D	3.30.497.10
4if8B01.B	3.30.497.10
4p0fA01.A	3.30.497.10
5c98A01.A	3.30.497.10
5inwA01.A	3.30.497.10
1a1aB00.B	3.30.505.10
1d4tA00.A	3.30.505.10
